id, jobs, machines, algo, lambda, dsize, max_time, step, time, res, plateau
1494532010997, 50, 20, iga, 2, 8, 1000000, 4600, 5994, 598774, 4607
1494532010997, 50, 20, iga, 2, 8, 1000000, 4800, 6264, 598774, 4877
1494532010997, 50, 20, iga, 2, 8, 1000000, 5000, 6496, 598774, 5109
1494532010997, 50, 20, iga, 2, 8, 1000000, 5200, 6737, 598774, 5350
1494532010997, 50, 20, iga, 2, 8, 1000000, 5400, 6967, 598774, 5580
1494532010997, 50, 20, iga, 2, 8, 1000000, 5600, 7240, 598774, 5853
1494532010997, 50, 20, iga, 2, 8, 1000000, 5800, 7604, 598774, 6217
1494532010997, 50, 20, iga, 2, 8, 1000000, 6000, 7969, 598774, 6582
1494532010997, 50, 20, iga, 2, 8, 1000000, 6200, 8296, 598774, 6909
1494532010997, 50, 20, iga, 2, 8, 1000000, 6400, 8555, 598774, 7168
1494532010997, 50, 20, iga, 2, 8, 1000000, 6600, 8771, 598774, 7384
1494532010997, 50, 20, iga, 2, 8, 1000000, 6800, 8974, 598774, 7587
1494532010997, 50, 20, iga, 2, 8, 1000000, 7000, 9183, 598774, 7796
1494532010997, 50, 20, iga, 2, 8, 1000000, 7200, 9410, 598774, 8023
1494532010997, 50, 20, iga, 2, 8, 1000000, 7400, 9663, 598774, 8276
1494532010997, 50, 20, iga, 2, 8, 1000000, 7600, 9879, 598774, 8492
1494532010997, 50, 20, iga, 2, 8, 1000000, 7800, 10085, 598774, 8698
1494532010997, 50, 20, iga, 2, 8, 1000000, 8000, 10296, 598774, 8909
1494532010997, 50, 20, iga, 2, 8, 1000000, 8200, 10531, 598774, 9144
1494532010997, 50, 20, iga, 2, 8, 1000000, 8400, 10813, 598774, 9426
1494532010997, 50, 20, iga, 2, 8, 1000000, 8600, 11100, 598774, 9713
1494532010997, 50, 20, iga, 2, 8, 1000000, 8800, 11384, 598774, 9997
1494532010997, 50, 20, iga, 2, 8, 1000000, 9000, 11597, 598774, 10210
1494532010997, 50, 20, iga, 2, 8, 1000000, 9200, 11801, 598774, 10414
1494532010997, 50, 20, iga, 2, 8, 1000000, 9400, 12013, 598774, 10626
1494532010997, 50, 20, iga, 2, 8, 1000000, 9600, 12219, 598774, 10832
1494532010997, 50, 20, iga, 2, 8, 1000000, 9800, 12428, 598774, 11041
1494532010997, 50, 20, iga, 2, 8, 1000000, 10000, 12632, 598774, 11245
1494532010997, 50, 20, iga, 2, 8, 1000000, 10200, 12847, 598774, 11460
1494532010997, 50, 20, iga, 2, 8, 1000000, 10400, 13058, 598774, 11671
1494532010997, 50, 20, iga, 2, 8, 1000000, 10600, 13283, 598774, 11896
1494532010997, 50, 20, iga, 2, 8, 1000000, 10800, 13508, 598774, 12121
1494532010997, 50, 20, iga, 2, 8, 1000000, 11000, 13743, 598774, 12356
1494532010997, 50, 20, iga, 2, 8, 1000000, 11200, 14008, 598774, 12621
1494532010997, 50, 20, iga, 2, 8, 1000000, 11400, 14234, 598774, 12847
